NAME,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,posneg
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,67,0.29208505,0.99514973,0.45533141,0.60248375,1,5855,pos
GOBP_CEREBRAL_CORTEX_DEVELOPMENT,118,0.26606095,0.9928906,0.5,0.60787195,1,3531,pos
GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY,33,0.33127558,0.99273276,0.46464646,0.6078415,1,3851,pos
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,146,0.2581573,0.9922707,0.45980707,0.6086284,1,2086,pos
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS,101,0.27451918,0.99185795,0.44089457,0.60927117,1,3928,pos
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,52,0.29988265,0.9907034,0.46827793,0.61183584,1,1321,pos
GOBP_ASTROCYTE_DEVELOPMENT,42,0.3201328,0.9906717,0.4450262,0.6114695,1,4745,pos
GOBP_BLASTOCYST_DEVELOPMENT,111,0.26813346,0.99054307,0.4738562,0.6113832,1,3307,pos
GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,59,0.29666176,0.9900759,0.4458763,0.61215186,1,4391,pos
GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,15,0.39659163,0.9893041,0.4939173,0.61370623,1,2273,pos
GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,39,0.3235522,0.98839486,0.45187166,0.615695,1,2955,pos
GOBP_AMINE_CATABOLIC_PROCESS,20,0.37466395,0.98781246,0.4509284,0.6167491,1,4733,pos
GOBP_POLYAMINE_METABOLIC_PROCESS,19,0.37136543,0.9875874,0.4484536,0.61694705,1,5341,pos
GOBP_REGULATION_OF_ERAD_PATHWAY,20,0.3785769,0.9874474,0.4552239,0.6168556,1,434,pos
GOBP_INSULIN_SECRETION,190,0.2491699,0.9872407,0.49042144,0.61693656,1,3801,pos
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,104,0.26805392,0.9866055,0.4522293,0.6181968,1,3992,pos
GOBP_TYROSINE_METABOLIC_PROCESS,15,0.39618278,0.9862442,0.47715735,0.61863923,1,4005,pos
GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION,43,0.31225225,0.98592454,0.4619883,0.6190559,1,3551,pos
GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION,21,0.36265585,0.9858934,0.47688565,0.6186784,1,5051,pos
GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,36,0.3299543,0.98565257,0.47704083,0.618845,1,3411,pos
GOBP_RESPONSE_TO_MITOCHONDRIAL_DEPOLARISATION,20,0.3778117,0.9856441,0.47058824,0.61841834,1,4567,pos
GOBP_RRNA_CATABOLIC_PROCESS,21,0.3628817,0.9854855,0.47466666,0.61838114,1,1655,pos
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS,27,0.3458727,0.9850736,0.45432693,0.6190114,1,4567,pos
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1,107,0.2670071,0.98493814,0.47720364,0.6189253,1,4067,pos
GOBP_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,22,0.35779226,0.984359,0.47487438,0.61996216,1,2446,pos
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,65,0.28935835,0.9834958,0.5,0.621738,1,3807,pos
GOBP_PORE_COMPLEX_ASSEMBLY,21,0.36309788,0.9833524,0.48138297,0.62168664,1,555,pos
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,51,0.30417085,0.9821129,0.47029704,0.6244824,1,2512,pos
GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY,25,0.35478348,0.9819956,0.45833334,0.6243272,1,3162,pos
GOBP_PALLIUM_DEVELOPMENT,170,0.25282693,0.9813418,0.4915254,0.6256053,1,3531,pos
GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,127,0.25942487,0.9796278,0.48553056,0.62971485,1,4500,pos
GOBP_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS,26,0.34324768,0.9784787,0.4902439,0.6323169,1,10,pos
GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS,17,0.3785892,0.97837484,0.48737374,0.63213825,1,4245,pos
GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS,40,0.31659123,0.9777558,0.49095607,0.6333542,1,3511,pos
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,92,0.27223325,0.97743934,0.50151974,0.6337535,1,3793,pos
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING,91,0.27016157,0.97741914,0.5060606,0.6333434,1,3283,pos
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,55,0.2969758,0.97680485,0.48235294,0.6345287,1,3807,pos
GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY,32,0.32753786,0.97559035,0.4883721,0.6373274,1,1927,pos
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,57,0.29333004,0.9754194,0.47008547,0.6373622,1,2340,pos
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,36,0.32759544,0.9753065,0.48266667,0.63721097,1,5101,pos
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT,253,0.23792793,0.97479343,0.5414847,0.6381078,1,3955,pos
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT,21,0.3590788,0.9747043,0.505291,0.63787264,1,2410,pos
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,166,0.24775036,0.97435665,0.51525426,0.6382924,1,3511,pos
GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,46,0.30616912,0.9741477,0.51246536,0.63835263,1,2165,pos
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY,28,0.34222314,0.9726125,0.46954316,0.64206135,1,2086,pos
GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING,55,0.2918681,0.9721183,0.4943182,0.64287245,1,3230,pos
GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,89,0.276288,0.97187495,0.49695122,0.64306074,1,5535,pos
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS,29,0.3351183,0.97066987,0.49109414,0.64577276,1,5678,pos
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,202,0.24292094,0.97057587,0.5641026,0.64555544,1,2559,pos
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,85,0.27269104,0.9705366,0.50292397,0.6451969,1,5180,pos
GOBP_COPII_COATED_VESICLE_CARGO_LOADING,15,0.39541298,0.97027117,0.5061425,0.6454527,1,4297,pos
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,51,0.29265204,0.9701922,0.48405796,0.6452002,1,1196,pos
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS,81,0.27459934,0.97012144,0.49390244,0.64491224,1,1145,pos
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,15,0.38777643,0.96941096,0.48931116,0.6463701,1,5712,pos
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,30,0.32718968,0.9681092,0.49268293,0.64932084,1,3902,pos
GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION,39,0.31706026,0.96805805,0.50857145,0.64898676,1,264,pos
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,35,0.3168358,0.9673445,0.4811083,0.65048116,1,2904,pos
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,40,0.306143,0.9671156,0.5138889,0.65062326,1,2305,pos
GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY,27,0.3360444,0.96685374,0.4958217,0.6508325,1,315,pos
GOBP_AMIDE_TRANSPORT,340,0.2294307,0.9664323,0.57788944,0.6515159,1,4303,pos
GOBP_SNRNA_3_END_PROCESSING,23,0.35251743,0.96639246,0.5023148,0.65114933,1,1655,pos
GOBP_POSITIVE_REGULATION_OF_HISTONE_DEACETYLATION,23,0.3544273,0.96627915,0.48266667,0.65098405,1,4349,pos
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM,22,0.36065978,0.96581376,0.5309973,0.6517369,1,5207,pos
GOBP_ZYMOGEN_ACTIVATION,63,0.27682623,0.9652647,0.50574714,0.65276015,1,2451,pos
GOBP_HISTONE_H3_K14_ACETYLATION,16,0.38178977,0.9646919,0.48320413,0.6538265,1,1775,pos
GOBP_LIVER_REGENERATION,30,0.3299014,0.9639205,0.50797874,0.65540606,1,2158,pos
GOBP_BLASTOCYST_FORMATION,42,0.31033647,0.9624557,0.50574714,0.6588182,1,5186,pos
GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS,20,0.35860607,0.962147,0.51842105,0.65917355,1,3110,pos
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,127,0.25533515,0.96136343,0.5340136,0.6607621,1,2395,pos
GOBP_TISSUE_REGENERATION,71,0.27587214,0.961337,0.53943217,0.6603658,1,3511,pos
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,69,0.28314131,0.9610463,0.5511364,0.6606491,1,3307,pos
GOBP_PROTEIN_SUMOYLATION,67,0.28441536,0.9606603,0.53115726,0.6612504,1,3551,pos
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION,18,0.3706219,0.96033204,0.52048194,0.66168654,1,1806,pos
GOBP_REGULATION_OF_MYELINATION,47,0.30091807,0.960247,0.518732,0.66145813,1,1695,pos
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM,17,0.37522098,0.9599618,0.5265823,0.6617329,1,3852,pos
GOBP_MEMBRANE_BIOGENESIS,62,0.28343946,0.9592959,0.5322581,0.6630606,1,4319,pos
GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,32,0.3280865,0.959189,0.5294118,0.6628991,1,4639,pos
GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,20,0.35346523,0.95894843,0.48786408,0.66307366,1,4218,pos
GOBP_GLYCOSAMINOGLYCAN_CATABOLIC_PROCESS,28,0.32868284,0.95878994,0.50130546,0.6630215,1,1459,pos
GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,36,0.31813174,0.9587429,0.5494792,0.6627083,1,4709,pos
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,130,0.2525744,0.95802027,0.53355706,0.66418105,1,4442,pos
GOBP_PROTEIN_TARGETING_TO_MEMBRANE,127,0.2508032,0.957867,0.55700326,0.66410154,1,4294,pos
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,53,0.29223254,0.95766646,0.5126263,0.6641768,1,1789,pos
GOBP_T_CELL_CHEMOTAXIS,27,0.3352795,0.95549905,0.51653945,0.6694969,1,494,pos
GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE,23,0.3456302,0.95521736,0.556701,0.6698132,1,4078,pos
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,32,0.32453912,0.9549688,0.5116279,0.6699961,1,762,pos
GOBP_HEART_GROWTH,93,0.2615445,0.95450807,0.55246913,0.67080766,1,3916,pos
GOBP_MUSCLE_ADAPTATION,113,0.25765914,0.9541121,0.578125,0.67138433,1,6073,pos
GOBP_VITAMIN_METABOLIC_PROCESS,102,0.2567703,0.9536798,0.55757576,0.6721214,1,3542,pos
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,26,0.3400146,0.953077,0.5426357,0.67325,1,1521,pos
GOBP_RESPONSE_TO_CHOLESTEROL,28,0.32533085,0.95295876,0.522673,0.6731107,1,3365,pos
GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS,25,0.33739498,0.9523168,0.52671754,0.67434824,1,3998,pos
GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY,30,0.32690442,0.95191103,0.5443038,0.67496604,1,1695,pos
GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS,50,0.29140046,0.951314,0.53002614,0.6760712,1,740,pos
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY,60,0.28493416,0.9507758,0.57060516,0.6770479,1,4320,pos
GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION,39,0.3039504,0.94961154,0.52645504,0.679633,1,3511,pos
GOBP_ORGANELLE_FUSION,157,0.24371253,0.9491229,0.58471763,0.68047327,1,4298,pos
GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS,35,0.3129349,0.94863605,0.5382653,0.681284,1,4742,pos
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION,25,0.33799827,0.9474375,0.4948718,0.6839534,1,6694,pos
GOBP_RESPONSE_TO_ISCHEMIA,56,0.28954348,0.94697875,0.54010695,0.68473685,1,3475,pos
GOBP_REGULATION_OF_MUSCLE_ADAPTATION,88,0.26407382,0.946725,0.5548961,0.6849217,1,5979,pos
GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT,32,0.32339177,0.9463681,0.526738,0.68543345,1,5625,pos
GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE,23,0.34724748,0.94625014,0.54285717,0.6852597,1,3605,pos
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,82,0.26816618,0.9458426,0.57058823,0.68580353,1,3859,pos
GOBP_PIGMENT_GRANULE_ORGANIZATION,39,0.30885306,0.9454331,0.5164557,0.68643147,1,2710,pos
GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,91,0.26506323,0.9454213,0.5902141,0.6859881,1,3851,pos
GOBP_MACROPHAGE_DIFFERENTIATION,53,0.29026487,0.94483364,0.5952381,0.68705016,1,1500,pos
GOBP_REGULATION_OF_EXOCYTOSIS,188,0.23686433,0.94460773,0.63503647,0.6871527,1,5313,pos
GOBP_INTRACELLULAR_ZINC_ION_HOMEOSTASIS,30,0.32453927,0.9443205,0.538874,0.68747044,1,3260,pos
GOBP_DETECTION_OF_BIOTIC_STIMULUS,35,0.3165903,0.94425285,0.54959786,0.6871846,1,3789,pos
GOBP_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION,21,0.34534162,0.94301254,0.52741516,0.69000065,1,5379,pos
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,53,0.29105633,0.9428219,0.5451977,0.69002646,1,3303,pos
GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT,19,0.36281615,0.94238037,0.5273159,0.6907052,1,4146,pos
GOBP_RESPONSE_TO_FUNGUS,64,0.27547684,0.9421353,0.57471263,0.6908575,1,5859,pos
GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY,44,0.29866847,0.9419669,0.5501285,0.69080114,1,4373,pos
GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,110,0.25347897,0.94172835,0.5641026,0.6909947,1,1277,pos
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION,16,0.37584603,0.9408593,0.52820516,0.69278806,1,7323,pos
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION,72,0.26928487,0.9402612,0.5876923,0.69389516,1,4360,pos
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,106,0.2514306,0.94024473,0.5923567,0.6934534,1,5355,pos
GOBP_VESICLE_BUDDING_FROM_MEMBRANE,79,0.266138,0.939595,0.57670456,0.6946869,1,5355,pos
GOBP_PROTEIN_HETEROOLIGOMERIZATION,25,0.33393115,0.9390016,0.5359116,0.695737,1,1380,pos
GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION,39,0.3008202,0.9386573,0.54594594,0.6961901,1,2064,pos
GOBP_GLIAL_CELL_ACTIVATION,54,0.28861564,0.9385646,0.53562003,0.69598037,1,4833,pos
GOBP_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY,22,0.33549583,0.9377533,0.5645161,0.6977055,1,2984,pos
GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS,18,0.3632647,0.93758994,0.5614458,0.6976754,1,5754,pos
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION,27,0.3339917,0.9374284,0.516129,0.69762486,1,3413,pos
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS,25,0.3306749,0.9373293,0.56182796,0.69742084,1,470,pos
GOBP_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY,19,0.35238597,0.93637204,0.5275,0.69935524,1,2649,pos
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION,373,0.22093101,0.9357884,0.7230047,0.7003868,1,4304,pos
GOBP_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,34,0.31512463,0.93567836,0.5400517,0.70016223,1,3283,pos
GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,32,0.3171502,0.93425655,0.5710594,0.7033689,1,3196,pos
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING,33,0.31632438,0.9342427,0.56639564,0.7029334,1,5068,pos
GOBP_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT,15,0.37295005,0.93360656,0.5299539,0.7041014,1,4553,pos
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,84,0.2623555,0.9334447,0.5850144,0.70407677,1,4020,pos
GOBP_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION,25,0.33551675,0.9329917,0.5413333,0.70479554,1,1803,pos
GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,20,0.34546375,0.9326746,0.536,0.7051231,1,1727,pos
GOBP_REGULATION_OF_PROTEIN_TARGETING,76,0.2698062,0.93258464,0.60714287,0.70488346,1,3268,pos
GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,39,0.30248863,0.93207914,0.55710304,0.705662,1,5068,pos
GOBP_MYELOID_CELL_DEVELOPMENT,84,0.26142463,0.9318246,0.63009405,0.70587486,1,2977,pos
GOBP_ANTEROGRADE_AXONAL_TRANSPORT,50,0.285895,0.93153495,0.56182796,0.70614254,1,2710,pos
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING,27,0.31891963,0.9314472,0.5535248,0.7058974,1,1550,pos
GOBP_RIBONUCLEOSIDE_CATABOLIC_PROCESS,19,0.34798008,0.9308269,0.5714286,0.7069782,1,6812,pos
GOBP_POSITIVE_REGULATION_OF_MACROAUTOPHAGY,74,0.26813242,0.9301087,0.5919003,0.708383,1,1878,pos
GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY,31,0.3122059,0.9300737,0.56060606,0.7079918,1,3647,pos
GOBP_LIPID_STORAGE,80,0.26985803,0.92942077,0.5779221,0.7091961,1,1102,pos
GOBP_MOTOR_BEHAVIOR,18,0.3462555,0.9286195,0.56650245,0.71071774,1,3319,pos
GOBP_TRNA_METHYLATION,42,0.29356688,0.9284721,0.6086956,0.7106209,1,4372,pos
GOBP_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,28,0.31734845,0.9276561,0.5887324,0.7122612,1,3388,pos
GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT,30,0.31963938,0.9274648,0.57636887,0.71225053,1,4931,pos
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,58,0.27811342,0.9273299,0.59530795,0.7121216,1,3334,pos
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,28,0.32236028,0.92713696,0.57345974,0.7121221,1,6401,pos
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,80,0.26364174,0.9259163,0.61329305,0.7147408,1,2165,pos
GOBP_RESPONSE_TO_NICOTINE,43,0.2953481,0.9253186,0.576,0.7158146,1,3476,pos
GOBP_AMELOGENESIS,23,0.33603,0.9249727,0.57336956,0.71620846,1,4419,pos
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,97,0.25587744,0.9246721,0.64615387,0.7164709,1,5154,pos
GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS,30,0.31015202,0.924555,0.57583547,0.7163082,1,4005,pos
GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY,30,0.3174879,0.92395955,0.5966851,0.7172952,1,4303,pos
GOBP_DORSAL_SPINAL_CORD_DEVELOPMENT,17,0.35977095,0.92265624,0.56,0.720216,1,1277,pos
GOBP_POSTSYNAPTIC_SIGNAL_TRANSDUCTION,37,0.29938084,0.92260283,0.5939086,0.7198722,1,3424,pos
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME,15,0.36889789,0.921874,0.5589623,0.72120094,1,3379,pos
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC,34,0.30588543,0.92041534,0.5777778,0.7243661,1,3476,pos
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION,29,0.32732505,0.91980064,0.5721393,0.7254752,1,3012,pos
GOBP_OLIGOSACCHARIDE_CATABOLIC_PROCESS,17,0.36508617,0.919604,0.55945945,0.7255101,1,1407,pos
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,19,0.339436,0.9195876,0.57719713,0.72507006,1,1133,pos
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,123,0.24183998,0.9194466,0.6688103,0.7249495,1,4198,pos
GOBP_NEGATIVE_REGULATION_OF_HISTONE_MODIFICATION,32,0.30738735,0.9187355,0.58056265,0.72622246,1,4495,pos
GOBP_SNRNA_TRANSCRIPTION,19,0.3441764,0.91833633,0.54196644,0.72677875,1,5222,pos
GOBP_FIBROBLAST_MIGRATION,54,0.27547786,0.916983,0.6246787,0.7297453,1,2629,pos
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,84,0.2558154,0.91649586,0.65299684,0.73051995,1,4349,pos
GOBP_RESPONSE_TO_CADMIUM_ION,54,0.27691966,0.9152364,0.6267806,0.7332416,1,3971,pos
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION_VIA_ASPARAGINE,24,0.329131,0.91456676,0.5541237,0.7344297,1,1958,pos
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,75,0.26620206,0.91245013,0.63243246,0.7392342,1,5197,pos
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,16,0.35663655,0.9122489,0.5860349,0.7392921,1,5101,pos
GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING,37,0.30142835,0.9116487,0.6,0.74031764,1,3388,pos
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,20,0.34464976,0.91160864,0.56435645,0.7399472,1,5470,pos
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,124,0.24367186,0.91150236,0.69578314,0.73971635,1,1637,pos
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,108,0.24476008,0.9113417,0.6721311,0.739636,1,3759,pos
GOBP_GLUCOCORTICOID_METABOLIC_PROCESS,25,0.32579118,0.9101962,0.60243905,0.74199134,1,6206,pos
GOBP_MRNA_3_END_PROCESSING,57,0.27323505,0.90726125,0.59383756,0.7488761,1,4463,pos
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,16,0.35231617,0.90708005,0.587013,0.7488338,1,3268,pos
GOBP_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,16,0.3587636,0.90382046,0.57575756,0.75630337,1,4327,pos
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,43,0.28525499,0.9027287,0.64044946,0.7585635,1,2625,pos
GOBP_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS,24,0.32442006,0.90195,0.5989583,0.75996375,1,4775,pos
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY,36,0.29370382,0.90191984,0.6066838,0.7595347,1,3647,pos
GOBP_RIG_I_SIGNALING_PATHWAY,26,0.31771624,0.8993893,0.6134663,0.7652726,1,4374,pos
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,42,0.285284,0.8982288,0.625323,0.7676369,1,5051,pos
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY,37,0.28648138,0.89699167,0.62113404,0.77017164,1,660,pos
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,19,0.33809477,0.8959886,0.6237374,0.77209276,1,4742,pos
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,27,0.31298533,0.8956489,0.6073446,0.7723973,1,2977,pos
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS,20,0.34225795,0.8952271,0.5861244,0.7728545,1,5276,pos
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY,15,0.35925707,0.8950548,0.591133,0.7727877,1,2494,pos
GOBP_SPLEEN_DEVELOPMENT,36,0.29521355,0.89474416,0.6325,0.77302426,1,4706,pos
GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,41,0.28878346,0.893079,0.625974,0.7764929,1,1806,pos
GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM,47,0.27740726,0.89270496,0.6231884,0.7768937,1,6369,pos
GOBP_VITAMIN_TRANSPORT,50,0.27349755,0.89264643,0.6620499,0.7765287,1,4417,pos
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III,54,0.27207616,0.892098,0.68481374,0.77737075,1,5630,pos
GOBP_SENSORY_PERCEPTION_OF_BITTER_TASTE,43,0.28064883,0.89184976,0.63793105,0.77743435,1,3580,pos
GOBP_BROWN_FAT_CELL_DIFFERENTIATION,50,0.2710654,0.8916166,0.69166666,0.7774734,1,1374,pos
GOBP_AXIS_ELONGATION,23,0.32211593,0.89125,0.63909775,0.77784795,1,2465,pos
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,28,0.31606975,0.8910601,0.6218274,0.7778185,1,2649,pos
